Review,negative_word_count,positive_word_count,label
 The room was great The was very comfortable and the bathroom was spotless The shower head was wide and had several adjustments for the spray of the water and the height They even provided a safe in the room There were several electrical outlets by the desk which was awesome We would definitely stay here again ,0,58,1
 The staff were really friendly from start to finish and would do anything for you The main lift wasn t working so we had to use the service lift which wasn t a problem at all but the hotel gave us free drinks for the inconvenience Room was gorgeous and spacious We got a total bargain ,0,58,1
 The whole experience from start to finish was excellent Staff were efficient and pleasant and wanted to ensure every thing was the best it could be Despite the accommodation being above a pub open until 2am we didn t here a thing The best hotel I have stayed in in London and there have been plenty ,0,58,1
 Good location next to Warren Street tube walking distance to West End Oxford Street etc or easy Tube access Lots of restaurants nearby e g around Charlotte Street plus scent pubs e g Fitzrovia Tavern If you are into cinema the Curzon Bloomsbury is about a 15 minute walk and has a great selection of films ,0,58,1
 I was a bit suspicious about booking a single room and reading previous reviews but what I got was a spacious single with big bathroom bathtub Excellent location next to the Warren Street tube station excellent and helpful staff that fulfilled every request I had lovely breakfast area and variety of choices great value for money ,0,58,1
 With no early room availability after a long haul flight the use of the changing rooms at the gym allowed me to freshen up Much appreciated The concierge reception and room service staff were outstanding The rooms were large but a bit dated However were more than acceptable You can t beat the Hilton for location ,0,58,1
 The staff were friendly and very helpful The room was clean and the bed was very comfortable had a good nights sleep Great location 5 minutes from the tube station only a 10 minute walk to the Royal Albert Hall 2 minutes to Kensington Palace and 15 20 minutes walk to the Victoria and Albert Museum ,0,58,1
 Cosy boutique hotel with an excellent price quality ratio thanks to the attention to detail the tasteful decoration and very clean and comfortable bathroom eg rain shower Choice at breakfast was limited but quality absolutely OK On top there is even a vinyl record player in the cosy seating area at ground floor Ask no more ,0,58,1
 As this hotel is across the road from Kensington Gardens we enjoyed taking an early morning run through the gardens all the way around through to Hyde Park It is conveniently situated and we found getting around London from here to be a breeze Will definitely stay here again when next in London with the family ,0,58,1
 We went for our wedding anniversary the staff were very welcoming and friendly The hotel left a bottle of wine in our room for our anniversary it was a lovely surprise Everybody was lovely and so was the hotel Breakfast was well worth it and we had afternoon tea in the hotel that was really nice too,0,58,1
 Love this place when I am in London When flying to from City Airport I usually choose this Hotel The Hotel is cleal the staff is friendly and efficient nice buffet breakfast Got upgraded again from a single room to a double room at no extra Charge Very good Price Spacious rooms with all you Need ,0,58,1
 The hotel is not exceptional but the service was swift and polite on check in and out and the room was tidy and comfortable This was excellent value for money in a prime Canary Wharf location The prices vary but when they are at their keenest this is one of the best value hotels in London ,0,58,1
 It was perfect week I d like to thank all the stuff for my great stay at this hotel Especially young man from New Zealand he served me excellent breakfast Everything was great hotel s location is good for shopping museums and exploring London I ll stay here my next time in the city Thank you ,0,58,1
 This was a present for our parents 60th All they could say was how great the hotel was perfect location and very friendly staff The special touch of an upgraded room with a fantastic view a bottle of wine chocolates and card just topped off the trip Thank you so much we would highly recommend you ,0,58,1
 The room was spacious comfortable and beautiful The staff was overwhelmingly friendly and helpful The breakfast more than adequate and the location was adequately near the metro and galleries Lafayette also near a grocery and all other places to eat in Will definitely stay there again on our next trip No need to search for more ,0,58,1
 The location of this hotel was amazing not even 2 minutes walk from the metro which was so easy too use The staff were lovely they were so welcoming throughout our entire stay nothing was too much effort for them The cleanliness of the hotel was lovely We were very pleased with our stay 10 10 ,0,58,1
 Our stay was lovely the staff very friendly and knowledgeable We were close to the Latin quarter so seeing the sights around Notre dame and the Louvre was convenient We had to use the hop on hop off bus to see everything else but that s a great way to see Paris Recommend it to anyone ,0,58,1
 The room was excellent The balcony was an added bonus Loved the toiletries provided in the bathroom Location was great too easy to get around anywhere in Paris with the option of Metro or the RER Near to St Germain Luxembourg garden and to the Notre Dame Overall an amazing stay wish I could stay longer ,0,58,1
 The room was small building works are taking place so scaffolding every where on returning from a concert Sunday evening 10 45 ish we were unable to get a drink and we re informed room service would be an hour or two Breakfast whilst good was very very slow 1 2 hour for egg on toast ,0,58,1
 the bed is one of the comfiest beds i have ever lied on you never want to get up We were given free late check out as it was an extra special occasion The staff were so accommodating and attentive We stay here a lot and its a good place for an easy simple and comfortable stay,0,58,1
 Comfortable sized room Great bed Rooms towards quiet side road Arrived at noon and was checked in immediately highly appreciated after early morning flight Location is easy to reach from center of London by metro Quiet area Hotel has a sign on the building and that is clearly visible to the metro station Easy to find ,0,58,1
 It s a small hotel very cozy and clean The staff was very helpful and we thank once again the possibility of early check in and breakfast The location in front of the Metro is ideal to go anywhere We will never forget the fantastic night view from our bedroom window to the Eiffel Tower Magnificent ,0,58,1
 Service is the key and I will rate the Hotel 10 10 for helping you I stay all over the world and pay out for Hotels a lot I feel for the price its 10 10 the staff make this Hotel stand out and i m very happy to stay I would like to stay again ,0,58,1
 There were 5 of us all adults stayed in the family room which was very clean and comfortable All the staff are polite and helpful Breakfast has a good variety and in lovely surroundings The Christmas decorations add a little bit of magic Just a fantastic hotel this is our fourth stay and we will return ,0,58,1
 Great service and location Around the corner from the expo porte de versailles about 10 minutes walk so perfect for business Also only a few minutes walk to two different metros There s a bakery pharmacy and mini supermarket around the corner Snacks and coffee available all day very spacious and comfortable rooms and reliable wifi ,0,58,1
 The room was well appointed clean modern quiet and comfortable The staff were wonderfully friendly and the food in the restaurant was delicious We also found the location was excellent as we were stopping over from Barcelona to London arriving at the Gare de Lyon to expore Paris for a couple of days with our children ,0,58,1
 The hotel is very well situated walking distance to the best restaurants cinema etc Our room was comfortable with a very nice comfy bed and good shower Quite small but cosy The breakfast is nice also with a good choice of cereals croissant eggs cheese And there is a lift which is a bonus in Paris ,0,58,1
 I did not expect to find such a great little hotel just round the corner from Park Lane and Piccadilly Lovely warm room and an added bonus was a full sized bath and fluffy white towels and bath robe The room was very quiet and breakfast plentiful Breakfast is on special offer when you check in ,0,58,1
 I brought my fiancee here after having proposed to her earlier that day for spa treatment and overnight stay I told the staff in advance and was able to arrange to have the room decorated we also got an upgrade The staff room and everything exceeded my high expectation An top experience we ll always remember ,0,58,1
 The location is great We walked everywhere and it was perfect to travel from London City Airport too We loved the design The walls are thick so you can t hear other guests and it s fun to be changing colours and control all the media via tablet We loved the check in easy and relaxed ,0,58,1
 The staff are just brilliant the parking of the car was done very efficiently and returned to us for our departure the selection of breakfast was excellent and the location was ideal for the theatre We have stayed here twice now and would not dream of staying anywhere else when we visit London Thank you all ,0,58,1
 The hotel has a luxury attention to detail feel about it and doesn t feel like it is part of a standard chain It is large enough to feel anonymous as a single female traveller but small enough to feel personal Have stayed many times over the last 5 10 years and like it very much ,0,58,1
 Great location this new modern hotel provides clean spacious rooms with large clean bathrooms Valet parking is limited but car park was only 10 minutes walk away and we were able to unload load our luggage Breakfast reasonably priced for city hotel and nice lounge area for a casual drink Would highly recommend for special occasion ,0,58,1
 Stayed three places on this trip to Paris and Hotel Moliere was by far the best The staff was the friendliest the breakfast was delicious the facilities were well cared for and designed well Very tranquil and a beautiful place to rest Best value When I go back to Paris I will be staying here again ,0,58,1
 Our second stay at this hotel Staff was very friendly and knowledgeable Breakfasts are outstanding Left my iPhone in the car they booked for me to go to the airport They got it back and Fedex d it to me in California Totally over the top friendly place Great location near Notre Dame Sorbonne Pantheon etc ,0,58,1
 Very quiet room and very comfortable bed Air con worked very well so room perfect temp Ordered room service after midnight and very efficient delivery of wings and chips Staff friendly and plentiful Have stayed before here and loved it Got reasonable rate so used again Lovely area with many bars and restaurants along the canal ,0,58,1
 The staff were awesome the hotel catered for us as cyclists they had check in right stored bikes bags and even allowed access to the Gym for showers afterwards a real brilliant effort they even had a mechanic in the bike store unbelievable and proof that a hotel can provide brilliant service when someone thinks about things,0,58,1
 The room and bathroom were extremely clean comfortable and quiet The bedding was luxurious and very cosy The bathroom was as new refurbished and spotless Breakfast is the best in London The location feels safe and is very pleasant I have stayed in a number of hotels in London and Goodenough Club remains my absolute favourite ,0,58,1
 Easy to get to 15 minutes from London Bridge and literally across the road from Stepney Green tube Purpose built clean rooms with ensuite rooms as shown in the pictures on the site Microwave in rooms with crockery and cutlery which makes eating easy with supermarkets close by Stayed 3 times with further visits already booked ,0,58,1
 I would like to thank the staff for everything they done for me and my girlfriend I couldn t have asked for anything more they made our stay so enjoyable Unfortunately I didn t get the chance to speak to the staff on my departure as I would have liked to have thanked them in person ,0,58,1
 We were very pleased with our stay at the Park Plaza Victoria My husband turned 50 on the day of our arrival and a suprise was waiting for him in our room a delicious cake among some other supriseses We loved it and this hotel Also breakfast was excellent Best regards from Iceland Sigr n and sgeir,0,58,1
 The staff were very helpful I booked in the morning and was able to check in within a few hours of booking The rooms are clean and have everything you need The hotel is located close to lots of restaurants and with the tube 5 minutes away it is within easy reach of everywhere in London ,0,58,1
 Very convenient for the tube but located on a pretty quiet street so no noise at night Comfy bed good shower very clean and even my small double was spacious enough for my needs The kitchen in a cupboard is great As a solo traveller the hotel and also its location feel very safe and secure ,0,58,1
 I chose this hotel because of its location and I was not disappointed The staff could not have been more welcoming and helpful The room was small but comfortable and the hotel lent me a phone so I could use internet anywhere in London and make phone calls to Europe for free What a great service ,0,58,1
 No air con heat wave Though staff rustled up an extra fan thanks Low water pressure shower No fridge in room not specified in booking that would have been handy to cool water Limited after hours rail services to nearest tube recommend you use uber if planning to go to and from city in late evening ,0,58,1
 The staff were very friendly and helpful The lady who served breakfast was extremely helpful and made us feel very welcome She had a great attitude and made sure we had everything we needed The reception staff were happy to give us advice directions and information about sightseeing They always seemed happy and ready to help ,0,58,1
 The staff is very friendly and helpful location of hotel is very good 3mins walk from the hotel to the underground station Good wifi and good service My stay is during Christmas at Christmas Eve the staff has put a Christmas card and pudding on the desk that makes me feel really warm Thank you again ,0,58,1
 The staff were exceptionally helpful professional and friendly They resolved an issue I had immediately the food was delicious and breakfast was particularly good It seems that a lot of effort went into sourcing good quality ingredients The location was great 2 mins from Earl s Court tube station The hotel decor was quirky and comfortable ,0,58,1
 Its in a perfect location in the 8th arr just a 2 minute walk to Rome metro station and a 5 7 minute metro journey to Champs Elysees The staff were very friendly and helpful and the room was very clean with good house keeping service I highly recommend this hotel to anyone traveling to Paris ,0,58,1
 Love this Hotel We have stayed her before and it did not disappoint The staff are brilliant the facilities are all you would want Being in Mayfair is just wonderful The Chesterfield have mastered that perfect level of excellent customer service and looking after their guests without the pretension We will be back again and again ,0,58,1
 The staff was extremely kind from the moment we arrived st 8am until we left after 7 nights Chris the Concierge was excellent and the most helpful Concierge I cannot praise him enough He is a gem I highly recommend The Chesterfield Mayfair Our first visit to London was a great experience due to the staff ,0,58,1
 The staff were friendly and more than helpful At hand at any time to help us in any way they could They printed tickets off for us and even on our last day when we were no longer staying they allowed us to leave our bags and use the facilities all day until our journey home ,0,58,1
 The service was professional at the front desk and concierge The room was very nice and although normal in terms of size it did have very high ceilings and was very well finished The property is within a very short distance of all the major sites or an easy Uber or subway ride away Great location ,0,58,1
 The hotel staff responded brilliantly to deal with long queues opening up an area of the restaurant for breakfast not normally used to reduce waiting time Again at check out a member of reception queue walked to clear people simply waiting to hand in key cards and leave All done with good humor to great effect ,0,58,1
 The bed was extremely comfortable and the room very clean Cooked breakfast was very delicious and you could help yourself to as much as you wanted The location I think is one of the best in Covent Garden The staff were more than accommodating and nothing was too much trouble I would definitely recommend this hotel ,0,58,1
 Good location to visit the most of the attractions that we planned to go The staffs are very nice they warmly helped us in contacting with museum to get back passport we left there and let us print some attraction voucher papers I am happy to stay again next time and recommend it to my friends ,0,58,1
 My daughter and I travelled down on the Caledonian Sleeper train artived at the hotel at 0830 in the morning looking to drop off luggage but they had a room ready and let us check in this is amazing service as we have done this before at other hotels and they don t ever offer this service,0,58,1
 Couldn t recommend highly enough The staff were excellent the location was superb the hotel amenities and facilities were great and the room we were lucky enough to get was beautifully finished and very comfy The first place I would look to stay when heading to London again Really helped us to have a wonderful trip ,0,58,1
 We stayed here on our wedding night as a treat and the staff were all absolutely brilliant We arrived in the early hours to find candles rose petals and cake in our room very kind and entirely unexpected An absolutely delightful stay would recommend very highly Thank you for such a lovely start to married life ,0,58,1
 Room was very big with lots of wardrobe space and the beds were very big and comfy Staff spoke good English which was very helpful Outside table area was very nice to sit out in the evening and have a few drinks Spa was very relaxing Everything which I read about the hotel was correct and accurate,0,58,1
 Excellent location otherwise nothing else notable I got a special deal pricewise but for that my room was located at the back of the hotel on the 6th floor requiring a long walk walking was not problem in itself from the elevators through drab dimly lit corridors But overall excellent value for the money I paid ,0,58,1
 This hotel is in a prefect location literally a two minute walk away from the Tower of London and The Tower Bridge The staff were really nice and helpful we got upgraded to an executive suit which was amazing I would highly recommend this hotel to anyone and I can t wait to stay here again ,0,58,1
 Great location for central Mayfair hotel is decent but not as swanky as the location implies which suits me a single female traveller fine as I don t want all the pomp and fuss of some of the other hotels in the area just to be able to come and go with ease and minimum fuss ,0,58,1
 Very clean great aircon a special treat left in the room for my partner on the evening of her birthday comfy bed fluffy robes great shower speedy lifts and all for a really good price we shall return Oh and there is an exceptional bookshop next door too all in all a really good place to stay,0,58,1
 The staff were all helpful and friendly the breakfast choice was excellent and the room was what we wanted and expected It was ideal for the O2 with just a short ride on DLR and then a shorter ride on the underground On leaving a packed Arena we were back in the hotel room within 30 minutes,0,58,1
 Amazing stay Upon arrival I happened to mention it was my little boys birthday and soon after we arrive In our room we were send a lovely plate of cakes and a birthday card from the reception manager My boys face was a picture made his day Thank you very much for making our stay memorable ,0,58,1
 We were attending a show at the SSE Wembley the location couldn t have been better The nearby Designer Outlet was great for shopping and there was a good choice of the better chain restaurants for dinner We were upgrading to a suite which was very spacious well appointed Lovely to have a Nespresso machine too ,0,58,1
 Very funky design We told them our trip was a special occasion and they upgraded our room and spread rose petals all over the bed which made us laugh Long bar downstairs is obviously a destination for the beautiful people but restaurant right next to it is welcoming and there were families eating when we went ,0,58,1
 This is great hotel with good facilities friendly staff and located a short walk from the rail network with easy access into The city The free parking was a bonus for a London Hotel and we were allowed to leave the car after the normal checkout time that gave us chance to do more sight seeing ,0,58,1
 Party of six for daughters 30th birthday Cooked breakfast could be larger Otherwise the lodge was pretty much perfect Free parking attractive exterior leading in to a very stylish hotel but it was the staff more than anything that shined brightest friendly professional and really personable Had a great experience and would definitely return Many thanks ,0,58,1
 Very nice building super comfy room with an extra soft bed and enough space for London The hotel is a 5min walk to the Barbican metro station The staff was really nice always there to help There is a boutique feel about this place everything is cosy and comfy and stylish I liked it a lot ,0,58,1
 We stayed in the Hotel Monge for 5 nights between Christmas and New Year The staff were all extremely helpful and friendly The location was excellent There are Metro stations within a few minutes walk with connections for all that Paris has to offer The room was clean and comfortable We would definitely stay there again ,0,58,1
 Beautiful historic old hotel which feels like walking into a cosy home and has maintained all the original features Walking into the rooms it s like stepping back in time but with modern amenities They are very homely and comfortable The staff are all helpful and welcoming A gem in a modern and fast paced city ,0,58,1
 We liked the location being immediately by the m4 for easy access No hassle free parking under the hotel was great We appreciated the friendly and helpful staff The room was lovely with good facilities and clean and the bed was spotless and comfy I like the retro feel decor in the reception and bar areas ,0,58,1
 Loved the all day buffet that had a variety of pastries and drinks Ideal when you ve come back from a long day of walking We got a room upgrade as there had been an error in our booking and the room was very impressive The staff were very friendly and helful and would definitely go back,0,58,1
 moment walked the rough the door the staff were attentive The level of device was world class I would definitely recommend this hotel to anyone who expects the best of everything I like the ocsar wilde bar afternoon tea and it s my favorite place in the hotel and It is known and famous since 1865 ,0,58,1
 The location is fantastic The bed and pillow are super comfortable I could sleep very well every night And also the breakfast is super nice especially the scrambled eggs and crispy bacon Love the experience staying over there Will definitely live there again next time when we go to London Highly recommend Love love love it ,0,58,1
 Our stay was just perfect Beautiful hotel big and cosy room We were upgraded to the most beautiful room in the hotel We were even able to see the Eiffel Tower from the second room and the bathroom Thank you so much for that We highly recommend this Hotel And we would love to come back ,0,58,1
 Location is excellent Close to the Thames and plenty of bars cafes and restaurants on the door step Great extra touches such as cookies and flavoured water in reception Reception lounge area was a lovely place to sit and relax Room on the small side but fine for the one night It was very clean newly refurbished,0,58,1
 Incredibly cool and clean and a fascinating and fun hotel to stay in Great value for money in the area If you want to avoid huge corporate hotels and like something different this is the place for you Amazing art on every wall I will order a bigger room next time but that is personal choice ,0,58,1
 The bed was very soft and comfy Ground floor room had audible rumble of tube trains beneath Room was freezing I couldn t raise temperature using air con so I asked Reception to switch it off centrally the system wouldn t let me do it myself I waited all night and it was never switched off ,0,58,1
 The staff welcome service and interest in our welfare were most genuine The restaurant breakfast and dinner we enjoyed were excellent An interesting history of the hotel and neighbourhood was provided in our room to read with the tea and biscuits provided I felt the culture established by the hotel s founder Rosa Lewis lives on ,0,58,1
 The staff was excellent We arrived much earlier than the checkin time and they secured our luggage for us and allowed us to enjoy the breakfast buffet They also helped us to our rooms and made sure we were comfortable We only stayed one night but it was exactly what we were looking for Definitely recommended ,0,58,1
 Great location staff really friendly and helpful Clean towels and beds made every day blindsee drawn and lights left on in the evening before we arrived home Fabulous hotel with a lovely room nice and big for two of us with plenty of storage and good facilities Would definitely recommend and would stay here again tomorrow ,0,58,1
 Great location quiet and clean Fridge and microwave in room Walking distance to the V and A the Natural History Museum and about 2 minutes from Earls Court tube station If you are coming in from Heathrow it is an easy trip on the Picadilly line Helpful and cheerful staff I do not hesitate to recommend ,0,58,1
 Great location next to Earls Court tube plenty of great places nearby for a bite Most important the rooms were very clean and comfortable small but very quaint we actually liked it Finally the staff were very helpful and accommodating ensuring we had all we needed for our stay and helping us with items we forgot ,0,58,1
 Before we went and knowing what Paris hotel rooms are like having been there 10 weeks earlier we upgraded to a superior room and that is what it was large very modern good fittings and a beautiful bathroom the staff were very friendly and attentive would stay at this hotel again if we return to Paris ,0,58,1
 The location was excellent extremely close to the Seine the Metro RER and Notre Dame The staff were courteous helpful with recommendations including a vegetarian restaurant that was a few minutes walk away and spoke English which was my biggest worry The rate was affordable and the room suited our needs rarely in the room anyway ,0,58,1
 Huge surprise and profesional service We could not arrive because of the accident and even when our booking was non refundable so we got a big discount on the next arrival valid whle year We re very pleased and thank you It is extremely important that it treat guests like this We will come for sure ,0,58,1
 Great location only a couple of stops on the train metro from airport and direct 20 mins tram into centre of city Great room comfortable WiFi good gym facilities lovely pool and spa facilities Staff very helpful although everything was so smooth didn t speak much other than check in and out and collecting leaving luggage ,0,58,1
 Great location We took the City Airport Train after flying in from Heathrow and it was a bonus to find we simply had to walk across the street to the hotel All staff were helpful and pleasant and a great breakfast Easy to walk everywhere especially good for someone like me who doesn t like buses ,0,58,1
 We loved everything about the Hotel Mailberger Hof The location was perfect and the entire staff were among the most courteous and professional of anywhere we ve ever stayed The breakfast was delicious room large clean and well appointed The experience far surpassed our expectations especially at such an affordable price We ll certainly go back ,0,58,1
 One of the best locations in Amsterdam right on the junction of five canals Lovely views from the terraces and the better rooms Fantastic staff all of whom earn this hotel its star rating All stars in themselves Food was great and again the service was brilliant Shuttle bus to the airport is an extra bonus ,0,58,1
 I really love the hotel The room looks beautiful and modern Its really near to amsterdam sloterdijk station only 5 min walking And you can go to amsterdam centraal 5min by train and schipol airport 10min by train The hotel is also clean The staff is nice The hotel lobby also cozy Overall everything is perfect ,0,58,1
 The location of urban lodge is perfect So easy to find from the train station The hotel is clearly marked and when you arrive in to reception the furnishings and overall layout is very modern Hair dryer in the room was handy The smart Tv was good to have We would definitely come back to stay ,0,58,1
 The staff were so kind one of the receptionists spent at least half an hour going through the map with us Telling us the best places to travel all methods of transport including the numbers and which stations Very friendly and helpful with everything we asked of them Could not ask for a better welcoming party ,0,58,1
 Absolutely amazing stay Lovely hotel with an amazing views and wonderful breakfast Wasn t even able to try everything because of tremendous variety of foods Loved the swimming pool on the roof Location is great Nearest underground station is just across the road Train from the airport also stops at this station which is really handy ,0,58,1
 I love everything about this hotel and stay here regularly The staff are great and the rooms are huge and the views from the roof outstanding you can see the sagrada familia and its really close by plus metro is right outside There is nothing bad about this hotel I have thoroughly enjoyed it every time ,0,58,1
 We stayed in one of the apartments which are in a separate building around the corner from reception Apartment was very nice Staff had made it up as requested with sofabed in living area made up for two Great wi fi lots of amenities in unit Great location for our morning train from King s Cross ,0,58,1
 Quirky conversion to a hotel that has been well done room was clean a reasonable size quiet A very generous sized shower Location is in a nice vibrant pert of town with great food choices in the Foodhallen next door Easy tram access in to the town centre and the walk in is very nice too ,0,58,1
 Old tram depot which makes it an interesting building definitely non standard Some rooms including mine overlook what is called the inner courtyard or the central part of the depot i e no windows looking outside which takes a bit of getting used to Very nice restaurant bar and breakfast 15 euro Convenient for public transport ,0,58,1
 The staff and location of Hotel ViennArt were great We enjoyed our time at this hotel and would stay here again if we returned to Vienna The comfort of the room was great It had everything we wanted WiFi free a lovely Tub Soundproof room comfortable bed and a friendly staff I would recommend this location ,0,58,1
 The staff were so incredibly kind with our 3 year old daughter Not only did they surprise her with little gifts throughout the stay but they also genuinely seemed to care and want her to enjoy the experience too They even found a golden ribbon that she could use as a leash for her stuffed animal ,0,58,1
 The bed very comfortable Even though the room was not very big it was very comfortable and well designed And also I appreciated an electrical point for the hairdryer close to a mirror which is very seldom the case in many hotels And of course a small desk to put down the lap top when working ,0,58,1
 stayed here for one night with my mother and we really enjoyed the location and the style of the hotel it was really fancy nice the staff was friendly and funny and assisted us with everything we needed no problem the room was very comfortable and clean i would stay here again if i visit Milano ,0,58,1
 Very elegant colorful and charming hotel Prime location in Fashion District and a 3 minute walk to the Duomo I ve requested a room with balcony when i booked through booking com and I was glad that my request was answered by the hotel s management Breakfast was great Overall very satisfied and would definitely recommend ,0,58,1
 Enjoyed the stay at the hotel did request for one double bed numberous times and still received a room with two single beds However didn t feel the need to complain as the staff managed to check us in early and did everything to help us Very friendly staff and amazing location right by Dam Square ,0,58,1
 The bed was huge and extremely comfortable Also the location was perfect as it was Literally on Dam square and is one of the cheapest hotels of that area The staff were also great as we was greeted each time we entered the hotel lobby Lovely place will return in the future and have already recommended ,0,58,1
 The rainshower is great The room doesn t feel cramped thanks to clever lay out The blinds are very effective for blocking out daylight in the early AM Pleasant informal atmosphere Industrial style interior design with a musical twist Quite a hip crowd gathers on a Saturday night Comfortable restaurant bar area Good location for a meeting,0,58,1
 I was so grateful to your hotel for their service I had an important audition the next morning and had requested a quiet room Due to the hotel being fully booked they upgraded me to an executive suite so that I could have the peace I needed It was so kind and I was so thankful ,0,58,1
 Very friendly staff always looking to help you through out your stay Very convenient as the tram stop is right outside the hotel Also must add the hotel looks very good inside and out There are some corner shops a little walk away from the hotel where if needed you can buy some tobacco or drinks ,0,58,1
 we were very happy with the hotel Great location because of proximity to the metro bus Plaza Catalunia Rambles but also the neighborhood is great restaurants cafes supermarkets just all over very save the hotel is comfortable helpful staff beds very comfortable the sofa in which our 19y son slept less cleaning took place every day ,0,58,1
 Staff and facilities were amazing There was also a little tapas and bar brand new just opended attached to the hotel which is also amazing for a quick drink or tapas hotel was so clean and bedroom was perfect Could not fault this hotel at all definitely be staying here again and will also recommend to friends,0,58,1
 Everything was amazing in the hotel from the minute we checked in to the time we checked out Nuno on reception was more then helpful Always full of smiles and always helped us with every thing we needed this hotel was by far the best we have ever stayed it We could not recommend it more ,0,58,1
 Free car park Hotel very quiet and well located Charming and helpful staff members On my birthday I found some wine and a lovely birthday card in my room and later I was offered some yummy food I was delighted I have been staying in this hotel once or twice a year for a few years ,0,58,1
 Loved the free breakfast and drinks that they offered throughout the day We traveled around a lot and they had the best wifi reception of all the hotels we were at Staff was super nice We loved the lounges that were part of the rooms and the rooftop bar is so nice and relaxing Definitely recommend ,0,58,1
 They didn t include breakfast for my rate which I was shocked at because most hotels do Also they forgot to take out my trash 2 nights in a row There was blonde hair on the floor near my mirror which tells me that they don t vacuum the carpet because my family has black hair ,0,58,1
 Loved staying in this hotel which was in a good location Great rooms we had 2 superior ones Everywhere was spotlessly clean Staff were very friendly and nothing was too much trouble Breakfast was delicious A real bonus having the small rooftop pool area too just to chill out and sunbathe Would definitely stay here again ,0,58,1
 everything Was there for my 3rd year anniversary with my other half they had petals around in the room it was beautiful we are very grateful Staff were very nice and car parking is also free of charge very calm area and also can see the planes departing which is very nice to watch Beautiful stay ,0,58,1
 Our stay was just perfect We were a group of 6 and the hotel made everything so easy for us including booking tickets advice on the city and booking taxis The rooms overlooking the opera house were wonderfully appointed modern comfy and well equipped Breakfast in the cafe was super Very convenient location and lovely staff ,0,58,1
 The service of kitchen was appalling We had a meal in the evening and waited a very long time for a very mediocre meal Food was lukewarm and soup tasted watered down without flavour waiting staff was friendly but untrained One redeeming feature was good dessert Similar issues at breakfast waited 20 minutes for poached eggs ,0,58,1
 The hotel is ideally located within easy walking distance of many of the favorite sites Gaudi buildings the Gothic quarter restaurants The staff is absolutely fabulous all speak beautiful English and were extremely helpful with tourist information and even straightening out an airline problem The hotel is completely modern with many conveniences Cannot recommend highly enough ,0,58,1
 Few minutes walk from the tram train and then 15 stops later you are at the Opera At night I recommend to the ladies to get taxi or use a car the walk to the hotel is not pleasant Plenty of parking space rooms are excellent restaurant is fine as well as it is the breakfast ,0,58,1
 Great location on a quiet street just a few yards from one of the main pedestrian areas in the middle of Vienna Am Graben Short walk from the Hofburg Palace the underground the Cathedral and lots of shops and restaurants Friendly staff This hotel has a slightly faded grandeur feel about it but we liked it ,0,58,1
 Staff were very welcoming and helpful We were upgraded to the suite on arrival and there was parking available right outside the front door We were visiting for a friends wedding and asked for a late checkout so the bride could get ready stress free which was given to us without hesitation Would definitely stay again ,0,58,1
 The skyy bar was excellent there was a live dj and a great atmosphere the bar staff where great and the food was very good We bought 3 day travel tickets at the reception that worked on the tram bussed and metro the nearest metro stop is 5 minutes walk and it goes straight into central station,0,58,1
 Very friendly and helpful staff Great breakfasts Quiet spacious corridors and rooms Very easy to get the train on from the airport to the hotel then walk or get a tram Residential area with a selection of restaurants near Vondelpark is within 10 minutes walk from the back of the Hotel Easy access by tram into town,0,58,1
 The staff were so friendly location was amazing Having stayed in Amsterdam before this location was great as you are so close to the shopping district but also all the museums The room was beautiful and very clean Decor is very different and unique not a plain white wall in sight I m definitely going back ,0,58,1
 We enjoyed every bit of our stay at the Hoxton The hotel and facilities were very good and the staff were exceptional Celebrated my partners birthday during our stay and all special requests were taken care of with no hesitation Alex from the concierge team and Juan the restaurant manager were both amazing throughout our stay ,0,58,1
 Location was great very close to the metro Staff were friendly and told us that there was a mini bar in our room which was stocked with drinks for our arrival which was a very nice bonus The bed was really comfy and all the facilities were excellent We loved our stay and would definitely return ,0,58,1
 Great for business stay as I did but also for city travelling even if it is not straight in the center But that makes it very quite while public transport or taxi gets you to the center quickly Walking distance to the nicer beaches that are not so over crowded Great breakfast and very nice staff ,0,58,1
 The hotel is very good value The room was not big but it felt alright because of open concept and quite convenient design It s close to central train station and public transport network yet it s on a quiet street so you can get a good sleep no problem It s new modern and clean ,0,58,1
 Wow what a place I don t know how we will ever be able to stay anywhere else in Amsterdam after staying here Hot tub in our room was fabulous staff friendly and willing to do anything to make our stay better and the decor is beautiful Stay here if you want a luxury night away ,0,58,1
 The Toren made my first experience in Amsterdam memorable extremely comfortable This was my first trip traveling alone there couldn t be a better place to stay than the Toren The location was perfect for familiarizing myself with Amsterdam The Toren was very clean and the bedding was fantastic slept very well Stay at the Toren ,0,58,1
 The beds were very comfortable and although we were in the centre of Greenwich it was very quiet Also we were a little worried that because there was a wedding reception at the hotel we wouldn t be able to get any sleep but the band finished at exactly midnight which ensured we got slept well ,0,58,1
 Comfortable room good breakfast friendly and helpful staff Location at the back of the Museum Quartier with several reasonable local restaurants just around the corner is very good The 15 minute walk or short underground ride to the old town centre makes this a good spot for a base for a long weekend in the city ,0,58,1
 Webhad recently visited Vienna for 2 nights and stayed at the Der Wilhelmshof and we all love our stay there Entire staff is extremely polite and helpful I would particularly like to thank Erica for all the assistance she provided during our excusion to Melk Abbey tour I would recommend this property to all my friends ,0,58,1
